bug_id,test_path,success,test_length,clus_size_output_fib,num_fib_tests,is_crash,actual_crash,actual_value_match,exception_type_match,test_exception_type_match
JacksonDatabind_50,JacksonDatabind_50_n3.txt,False,109,1,1,False,True,False,False,False
JacksonDatabind_50,JacksonDatabind_50_n1.txt,False,85,1,1,False,True,False,False,False
Gson_12,Gson_12_n8.txt,True,46,3,2,True,True,False,True,False
Gson_12,Gson_12_n10.txt,True,32,3,1,True,True,False,True,False
JacksonXml_6,JacksonXml_6_n6.txt,False,83,1,1,False,True,False,False,False
Math_90,Math_90_n3.txt,False,59,1,1,True,True,False,True,False
Mockito_9,Mockito_9_n9.txt,False,82,1,1,False,True,False,False,False
Mockito_9,Mockito_9_n6.txt,False,116,1,1,False,False,False,False,False
Mockito_9,Mockito_9_n5.txt,False,59,2,2,False,True,False,False,False
Math_45,Math_45_n8.txt,False,48,1,1,True,True,False,False,False
Math_45,Math_45_n3.txt,False,53,1,1,True,False,False,False,False
Jsoup_59,Jsoup_59_n6.txt,False,35,1,1,True,False,False,False,False
Jsoup_59,Jsoup_59_n3.txt,False,35,1,1,True,False,False,False,False
Lang_37,Lang_37_n3.txt,False,33,7,2,True,True,False,True,False
Lang_37,Lang_37_n6.txt,False,70,7,3,True,True,False,True,False
Lang_37,Lang_37_n4.txt,False,70,7,1,True,True,False,True,False
Lang_37,Lang_37_n5.txt,False,53,7,1,True,True,False,True,False
Jsoup_93,Jsoup_93_n10.txt,False,45,1,1,False,False,False,False,False
Jsoup_93,Jsoup_93_n9.txt,False,46,1,1,False,False,True,False,False
Jsoup_93,Jsoup_93_n1.txt,False,41,1,1,False,False,True,False,False
JacksonCore_14,JacksonCore_14_n9.txt,False,62,1,1,False,False,False,False,False
Closure_156,Closure_156_n4.txt,False,12,2,2,True,True,False,False,False
Jsoup_33,Jsoup_33_n8.txt,False,40,1,1,False,False,False,False,False
Jsoup_33,Jsoup_33_n6.txt,False,35,1,1,False,False,False,False,False
Gson_18,Gson_18_n8.txt,False,74,8,4,True,True,False,False,False
Gson_18,Gson_18_n2.txt,False,65,8,4,True,True,False,False,False
Math_79,Math_79_n10.txt,True,101,6,2,True,True,False,True,False
Math_79,Math_79_n4.txt,True,101,6,1,True,True,False,True,False
Math_79,Math_79_n3.txt,True,101,6,3,True,True,False,True,False
Math_91,Math_91_n10.txt,True,58,1,1,False,False,False,False,False
Lang_39,Lang_39_n8.txt,False,55,10,7,True,True,False,False,False
Lang_39,Lang_39_n2.txt,False,39,10,2,True,True,False,False,False
Lang_39,Lang_39_n9.txt,False,55,10,1,True,True,False,False,False
Lang_6,Lang_6_n8.txt,True,21,10,10,True,True,False,True,False
Mockito_8,Mockito_8_n10.txt,True,59,7,1,True,True,False,True,False
Mockito_8,Mockito_8_n1.txt,True,62,7,6,True,True,False,True,False
Lang_14,Lang_14_n7.txt,False,109,1,1,False,False,True,False,False
Lang_14,Lang_14_n1.txt,False,61,1,1,False,False,False,False,False
Jsoup_60,Jsoup_60_n7.txt,False,51,5,1,False,False,False,False,False
Jsoup_60,Jsoup_60_n3.txt,False,46,3,1,False,True,False,False,False
Jsoup_60,Jsoup_60_n1.txt,False,43,5,1,False,False,False,False,False
Jsoup_60,Jsoup_60_n8.txt,False,48,3,1,False,True,False,False,False
Jsoup_60,Jsoup_60_n6.txt,False,55,5,1,False,False,False,False,False
Jsoup_60,Jsoup_60_n10.txt,False,48,3,1,False,True,False,False,False
Jsoup_60,Jsoup_60_n9.txt,False,43,5,1,False,False,False,False,False
Jsoup_60,Jsoup_60_n4.txt,False,91,5,1,False,False,False,False,False
Codec_7,Codec_7_n8.txt,True,24,9,8,False,False,True,False,False
Codec_7,Codec_7_n2.txt,True,34,9,1,False,False,True,False,False
Codec_7,Codec_7_n6.txt,True,109,1,1,False,False,True,False,False
JacksonCore_20,JacksonCore_20_n7.txt,True,79,1,1,True,True,False,False,False
JacksonCore_2,JacksonCore_2_n6.txt,False,65,2,1,True,False,False,False,False
JacksonCore_2,JacksonCore_2_n3.txt,False,56,2,1,True,False,False,False,False
Math_9,Math_9_n9.txt,False,60,1,1,False,False,False,False,False
Closure_27,Closure_27_n8.txt,True,82,10,4,True,True,False,False,False
Closure_27,Closure_27_n7.txt,True,82,10,5,True,True,False,False,False
Closure_27,Closure_27_n5.txt,True,82,10,1,True,True,False,False,False
JacksonDatabind_88,JacksonDatabind_88_n10.txt,False,58,1,1,False,True,False,False,False
Lang_16,Lang_16_n1.txt,False,41,1,1,True,False,False,False,False
Cli_9,Cli_9_n1.txt,False,27,2,2,True,False,False,False,False
Cli_9,Cli_9_n10.txt,False,27,1,1,True,False,False,False,False
Cli_9,Cli_9_n9.txt,False,32,1,1,True,False,False,False,False
Jsoup_20,Jsoup_20_n4.txt,False,42,1,1,False,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n1.txt,False,58,1,1,False,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n6.txt,False,58,4,3,False,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n4.txt,False,58,4,1,False,False,False,False,False
Compress_35,Compress_35_n8.txt,False,72,1,1,False,True,False,False,False
JxPath_14,JxPath_14_n9.txt,True,142,3,3,False,False,False,False,False
Math_92,Math_92_n3.txt,True,21,6,5,False,False,False,False,False
Math_92,Math_92_n7.txt,True,21,2,2,False,False,False,False,False
Math_92,Math_92_n9.txt,True,37,2,2,False,False,False,False,False
Math_92,Math_92_n1.txt,True,26,6,1,False,False,False,False,False
Mockito_11,Mockito_11_n5.txt,False,186,1,1,False,True,False,False,False
Lang_22,Lang_22_n1.txt,True,56,7,4,False,False,False,False,False
Lang_22,Lang_22_n8.txt,True,47,7,3,False,False,False,False,False
Math_30,Math_30_n5.txt,False,86,2,1,True,False,False,False,False
Math_30,Math_30_n3.txt,True,88,3,1,True,False,False,False,False
Math_30,Math_30_n4.txt,True,88,3,1,True,False,False,False,False
Math_30,Math_30_n1.txt,True,94,3,1,True,False,False,False,False
Math_30,Math_30_n2.txt,False,88,2,1,True,False,False,False,False
Jsoup_77,Jsoup_77_n10.txt,True,96,10,10,False,False,True,False,False
Time_8,Time_8_n7.txt,True,18,3,2,False,True,False,False,False
Time_8,Time_8_n6.txt,True,111,3,1,False,True,False,False,False
Compress_38,Compress_38_n2.txt,False,63,7,1,False,True,False,False,False
Compress_38,Compress_38_n10.txt,False,66,7,1,False,True,False,False,False
Compress_38,Compress_38_n8.txt,False,93,7,1,False,True,False,False,False
Compress_38,Compress_38_n5.txt,False,69,7,1,False,True,False,False,False
Compress_38,Compress_38_n6.txt,False,55,1,1,False,True,False,False,False
Compress_38,Compress_38_n3.txt,False,127,7,1,False,True,False,False,False
Compress_38,Compress_38_n4.txt,False,69,7,1,False,True,False,False,False
Compress_38,Compress_38_n7.txt,False,72,1,1,False,True,False,False,False
Compress_38,Compress_38_n1.txt,False,69,7,1,False,True,False,False,False
Compress_38,Compress_38_n9.txt,False,80,1,1,False,True,False,False,False
Cli_1,Cli_1_n5.txt,False,103,1,1,False,False,True,False,False
Math_54,Math_54_n9.txt,False,47,6,2,False,False,False,False,False
Math_54,Math_54_n10.txt,False,57,6,1,False,False,False,False,False
Math_54,Math_54_n3.txt,False,50,6,1,False,False,False,False,False
Math_54,Math_54_n2.txt,False,79,6,2,False,False,False,False,False
Lang_28,Lang_28_n3.txt,False,37,1,1,False,False,False,False,False
Lang_28,Lang_28_n9.txt,False,38,1,1,False,False,False,False,False
Lang_28,Lang_28_n6.txt,False,19,1,1,False,False,False,False,False
Lang_28,Lang_28_n7.txt,False,36,1,1,False,False,False,False,False
Lang_28,Lang_28_n10.txt,False,29,1,1,False,False,False,False,False
Lang_28,Lang_28_n1.txt,False,19,1,1,False,False,False,False,False
Lang_28,Lang_28_n2.txt,False,29,1,1,False,False,False,False,False
Lang_28,Lang_28_n5.txt,False,29,1,1,False,False,False,False,False
Lang_28,Lang_28_n4.txt,False,24,1,1,False,False,False,False,False
JacksonDatabind_56,JacksonDatabind_56_n10.txt,False,66,1,1,False,False,False,False,False
JacksonDatabind_56,JacksonDatabind_56_n9.txt,False,45,6,1,False,True,False,False,False
